bank,branch,service,street,city,state,zip,latitude,longitude
CoastalStates Bank,New Orleans Road,Limited Service Loan Production Office,18 New Orleans Road,Hilton Head Island,SC,29928,32.15737125,-80.75496772
CoastalStates Bank,Sun City,Full Service Brick and Mortar Office,30 William Pope Drive,Okatie,SC,29909,32.29703816,-80.94952533
The Park National Bank,Anderson Main,Full Service Brick and Mortar Office,304 North Main Street,Anderson,SC,29621,34.505559,-82.650501
The Park National Bank,Carolina Alli Bk,Full Service Brick and Mortar Office,200 South Church Street,Spartanburg,SC,29306,34.94647689,-81.93031375
The Park National Bank,Easley,Full Service Brick and Mortar Office,6501 Calhoun Memorial Highway,Easley,SC,29640,34.821387,-82.585143
The Park National Bank,Old Pinnacle Bank Of South Carolina,Full Service Brick and Mortar Office,937 North Pleasantburg Drive,Greenville,SC,29607,34.86480232,-82.35747327
The Park National Bank,Pinnacle Bank Of South Carolina Bran,Full Service Brick and Mortar Office,10515 Anderson Road,Easley,SC,29642,34.77482988,-82.48819915
The Bank of Clarendon,Santee,Full Service Brick and Mortar Office,8850 Old Hwy 6,Santee,SC,29142,33.48784744,-80.47651046
The Bank of Clarendon,South Dukes,Full Service Brick and Mortar Office,11 South Dukes Street,Summerton,SC,29148,33.60710728,-80.34958751
The Bank of Clarendon,Sumter,Full Service Brick and Mortar Office,235 West Wesmark Boulevard,Sumter,SC,29150,33.95100793,-80.38529625
The Bank of Clarendon,The Bank Of Clarendon,Full Service Brick and Mortar Office,106 South Brooks Street,Manning,SC,29102,33.6936297,-80.2106832
The Bank of Clarendon,Wyboo Banking Office,Full Service Brick and Mortar Office,2609 Players Course Drive,Manning,SC,29102,33.5855005,-80.21759986
The Bank of South Carolina,Mt Pleasant,Full Service Brick and Mortar Office,1337 Chuck Dawley Boulevard,Mount Pleasant,SC,29464,32.807268,-79.850745
The Bank of South Carolina,Summerville,Full Service Brick and Mortar Office,100 North Main Street,Summerville,SC,29483,33.02069816,-80.17462468
The Bank of South Carolina,The Bank Of South Carolina,Full Service Brick and Mortar Office,256 Meeting Street,Charleston,SC,29401,32.783283,-79.931736
The Bank of South Carolina,West Ashey Office,Full Service Brick and Mortar Office,2027 Sam Rittenberg Boulevard,Charleston,SC,29407,32.793354,-80.028648
First National Bank of Pennsylvania,Blacksburg,Full Service Brick and Mortar Office,207 West Cherokee Street,Blacksburg,SC,29702,35.12009727,-81.518198
First National Bank of Pennsylvania,Gaffney,Full Service Brick and Mortar Office,217 North Granard Street,Gaffney,SC,29341,35.0745379,-81.64960166
First National Bank of Pennsylvania,Meeting Street,Full Service Brick and Mortar Office,317 Meeting Street,Charleston,SC,29401,32.786325,-79.9345485
First National Bank of Pennsylvania,Tega Cay,Full Service Brick and Mortar Office,1738 Gold Hill Road,Fort Mill,SC,29708,35.06077086,-80.99334794
Oconee Federal Savings and Loan Association,111 West Windsor Street,Full Service Brick and Mortar Office,111 West Windsor Street,Westminster,SC,29693,34.66618732,-83.09840768
Oconee Federal Savings and Loan Association,813-123 By-Pass,Full Service Brick and Mortar Office,813 By Pass 123,Seneca,SC,29678,34.696899,-82.965609
Oconee Federal Savings and Loan Association,Broad Street,Full Service Brick and Mortar Office,204 W North Broad St,Walhalla,SC,29691,34.76690948,-83.06732688
Oconee Federal Savings and Loan Association,Oconee Federal Savings And Loan Asso,Full Service Brick and Mortar Office,115 East North 2nd Street,Seneca,SC,29678,34.687449,-82.953909
Bank of the Lowcountry,Bank Of The Lowcountry,Full Service Brick and Mortar Office,1100 North Jefferies Boulevard,Walterboro,SC,29488,32.9164326,-80.66739647
Bank of the Lowcountry,Forest Hills,Full Service Brick and Mortar Office,110 Forest Hills Road,Walterboro,SC,29488,32.90602223,-80.66706573
Bank of the Lowcountry,Ravenel,Full Service Brick and Mortar Office,6225 Savannah Highway,Ravenel,SC,29470,32.776452,-80.2443105
Bank of the Lowcountry,Ridgeland,Full Service Brick and Mortar Office,8058 Main Street,Ridgeland,SC,29936,32.47917963,-80.97623879
Blue Ridge Bank,Blue Ridge Bank,Full Service Brick and Mortar Office,100 East Main Street,Walhalla,SC,29691,34.764642,-83.0655405
Blue Ridge Bank,Bountyland Road,Full Service Brick and Mortar Office,Bountyland Rd,Seneca,SC,29672,34.70014918,-83.00789679
Blue Ridge Bank,Walhalla,Full Service Brick and Mortar Office,100 North John Street,Walhalla,SC,29691,34.76405357,-83.05949848
Blue Ridge Bank,Westminister,Full Service Brick and Mortar Office,200 West Windsor Street,Westminster,SC,29693,34.667064,-83.09889
Bank of York,Bank Of York,Full Service Brick and Mortar Office,13 W Liberty St,York,SC,29745,34.99452031,-81.24292607
Bank of York,Bethel-Lake Wylie,Full Service Brick and Mortar Office,4955 Charlotte Hwy,Clover,SC,29710,35.115615,-81.0726975
Bank of York,East Liberty Street,Full Service Brick and Mortar Office,East Liberty Street Extension,York,SC,29745,34.98600894,-81.22242744
Bank of York,York County,Full Service Brick and Mortar Office,Highway 274,Rock Hill,SC,29730,35.00271021,-81.09934411
First Federal Bank,Messenger Service,Limited Service Messenger Office,36 Sea Island Parkway,Beaufort,SC,29902,32.41971766,-80.66203821
First Federal Bank,Port Royal,Full Service Brick and Mortar Office,1700 Ribaut Road,Port Royal,SC,29935,32.3844852,-80.69165573
First Federal Bank,Sea Island,Full Service Brick and Mortar Office,36 Sea Island Parkway,Beaufort,SC,29907,32.41971766,-80.66203821
First Capital Bank,Bennettsville,Full Service Brick and Mortar Office,207 Highway 15-401 By-Pass East,Bennettsville,SC,29512,34.60645213,-79.68397079
First Capital Bank,Charleston Main,Full Service Brick and Mortar Office,304 Meeting Street,Charleston,SC,29401,32.786001,-79.9336035
First Capital Bank,Downtown Summerville,Full Service Brick and Mortar Office,227 S. Cedar Street,Summerville,SC,29483,33.01926935,-80.17793557
Select Bank & Trust Company,Blacksburg,Full Service Brick and Mortar Office,203 West Cherokee Street,Blacksburg,SC,29702,35.12036429,-81.51761804
Select Bank & Trust Company,Rock Hill,Full Service Brick and Mortar Office,201 Oakland Drive,Rock Hill,SC,29730,34.9317586,-81.02508011
Select Bank & Trust Company,Six Mile,Full Service Brick and Mortar Office,115 N. Main Street,Six Mile,SC,29682,34.80547726,-82.81924239
Entegra Bank,Anderson,Full Service Brick and Mortar Office,602 North Main Street,Anderson,SC,29621,34.508673,-82.650933
Entegra Bank,Chesnee,Full Service Brick and Mortar Office,110 Alabama Avenue,Chesnee,SC,29323,35.1481682,-81.86040462
Entegra Bank,Greenville Main,Full Service Brick and Mortar Office,501 Roper Mountain Road,Greenville,SC,29615,34.84548,-82.3095495
Bank OZK,Bluffton,Full Service Retail Office,"3 Clark Summit Drive, Suite 100",Bluffton,SC,29910,32.26446,-80.8558425
Bank OZK,Hilton Head Island,Full Service Brick and Mortar Office,1036 William Hilton Parkway,Hilton Head Island,SC,29928,32.15632937,-80.76056717
Bank of Greeleyville,Bank Of Greeleyville,Full Service Brick and Mortar Office,73 Main Street,Greeleyville,SC,29056,33.57140665,-79.98883418
Bank of Greeleyville,Kingstree,Full Service Brick and Mortar Office,209 Martin Luther King Jr Blvd,Kingstree,SC,29556,33.66193102,-79.82101853
Beacon Community Bank,Beacon Community Bank,Full Service Brick and Mortar Office,"578 East Bay Street, Suite D",Charleston,SC,29403,32.793102,-79.9314885
Beacon Community Bank,Houston Northcutt,Full Service Brick and Mortar Office,966 Houston Northcutt Blvd,Mount Pleasant,SC,29464,32.798916,-79.890822
"Abbeville First Bank, SSB","Abbeville First Bank, Ssb",Full Service Brick and Mortar Office,205 South Main St,Abbeville,SC,29620,34.17567644,-82.37695156
"Abbeville First Bank, SSB",Calhoun Falls Office,Full Service Brick and Mortar Office,254 East Savannah Street,Calhoun Falls,SC,29628,34.09091745,-82.59289836
"1st Federal Savings Bank of SC, Inc.","1st Federal Savings Bank Of Sc, Inc.",Full Service Brick and Mortar Office,300 Robertson Boulevard,Walterboro,SC,29488,32.92208637,-80.67528802
"1st Federal Savings Bank of SC, Inc.",Edisto Island,Full Service Brick and Mortar Office,428 Highway 174,Edisto Island,SC,29438,32.51980084,-80.29975108
Dedicated Community Bank,Dedicated Community Bank,Full Service Brick and Mortar Office,202 Cashua Street,Darlington,SC,29532,34.30442583,-79.86900605
Dedicated Community Bank,Florence,Full Service Brick and Mortar Office,2016 North Hoffmeyer Road,Florence,SC,29501,34.19151333,-79.80812396
Carolina Trust Bank,Clover,Full Service Brick and Mortar Office,124 North Main Street,Clover,SC,29710,35.112069,-81.224793
Carolina Trust Bank,Lake Wylie,Full Service Brick and Mortar Office,5196 Charlotte Highway,Clover,SC,29710,35.11908,-81.082359
"Citizens Building and Loan, SSB","Citizens Building And Loan, Ssb",Full Service Brick and Mortar Office,229 Trade Street,Greer,SC,29651,34.936785,-82.2257685
"Citizens Building and Loan, SSB",Landrum,Full Service Brick and Mortar Office,100 South Edgewood Avenue,Landrum,SC,29356,35.17746295,-82.1775956
HomeTrust Bank,Pelham Road Office,Full Service Brick and Mortar Office,8599 Pelham Road,Greenville,SC,29615,34.851924,-82.23021
HomeTrust Bank,Woodruff Road Office,Full Service Brick and Mortar Office,499 Woodruff Road,Greenville,SC,29607,34.83582861,-82.335096
Spratt Savings and Loan Association,Great Falls,Full Service Brick and Mortar Office,800 Dearborn St.,Great Falls,SC,29055,34.56862027,-80.89000718
Spratt Savings and Loan Association,Spratt Savings And Loan Association,Full Service Brick and Mortar Office,1613 J. A. Cochran Blvd,Chester,SC,29706,34.69613499,-81.19295012
OPTUS Bank,Optus Bank,Full Service Brick and Mortar Office,1545 Sumter Street,Columbia,SC,29201,34.00686698,-81.03428298
Iberiabank,Downtown Greenville,Full Service Brick and Mortar Office,110 East Court Street Suite 101,Greenville,SC,29601,34.84796496,-82.39785025
FineMark National Bank & Trust,Charleston,Full Service Brick and Mortar Office,865 Island Park Drive,Charleston,SC,29492,32.86322771,-79.90533003
Pee Dee Federal Savings Bank,Pee Dee Federal Savings Bank,Full Service Brick and Mortar Office,106 East Court Street,Marion,SC,29571,34.17901971,-79.39976893
"Pickens Savings and Loan Association, FA","Pickens Savings And Loan Association, Fa",Full Service Brick and Mortar Office,205 E Cedar Rock St,Pickens,SC,29671,34.88274346,-82.70582293
Home Federal Savings and Loan Association,Home Federal Savings And Loan Associ,Full Service Brick and Mortar Office,2990 Main Highway,Bamberg,SC,29003,33.2976791,-81.0347785
Thrivent Trust Company,Greenville,Limited Service Trust Office,9 Halton Green Way,Greenville,SC,29607,34.83712787,-82.33546814
Woodruff Federal Savings and Loan Association,Woodruff Federal Savings And Loan As,Full Service Brick and Mortar Office,247 North Main Street,Woodruff,SC,29388,34.74141283,-82.03871157
JPMorgan Chase Bank,Clemson Tiger Blvd,Full Service Brick and Mortar Office,"1075 Tiger Blvd, Ste B",Clemson,SC,29631,34.691364,-82.834128
Mutual Savings Bank,Mutual Savings Bank,Full Service Brick and Mortar Office,330 West Carolina Ave,Hartsville,SC,29550,34.37217014,-80.07863827
ServisFirst Bank,Charleston,Full Service Brick and Mortar Office,701 East Bay Street,Charleston,SC,29403,32.797656,-79.9346835
Peoples Bank,North Charleston Loan Production Off,Limited Service Loan Production Office,"4401 Belle Oaks Drive, Suite 210",North Charleston,SC,29405,32.840136,-80.021853
Kingstree Federal Savings and Loan Association,Kingstree Federal Savings And Loan A,Full Service Brick and Mortar Office,101 East Mill Street,Kingstree,SC,29556,33.6652654,-79.83065948
Wilmington Trust,Charleston Office,Limited Service Trust Office,4000 Faber Place Dr,North Charleston,SC,29405,32.845311,-80.0198685
