bank,branch,service,street,city,state,zip,latitude,longitude
First Service Bank,First Service Bank,Full Service Brick and Mortar Office,"12921 Cantrell Road, Suite 204",Little Rock,AR,72223,34.79895335,-92.41760363
First Service Bank,Flippin,Full Service Brick and Mortar Office,311 North 1st Street,Flippin,AR,72634,36.28072846,-92.60148355
First Service Bank,Little Rock,Full Service Brick and Mortar Office,700 Hardin Rd.,Little Rock,AR,72211,34.747326,-92.3986575
First Service Bank,Marshall,Full Service Brick and Mortar Office,500 Highway 65,Marshall,AR,72650,35.91151381,-92.64351672
First Service Bank,Mountain View -,Full Service Brick and Mortar Office,410 Sylamore Avenue,Mountain View,AR,72560,35.86882366,-92.10422394
First Service Bank,Yellville,Full Service Brick and Mortar Office,425 Hwy 62 East,Yellville,AR,72687,36.22567043,-92.67803955
Generations Bank,Camden Operations,Full Service Brick and Mortar Office,1325 Highway 278 By-Pass,Camden,AR,71701,33.5745644,-92.85381493
Generations Bank,East Camden,Full Service Brick and Mortar Office,119 Highway 274,Camden,AR,71701,33.611337,-92.757195
Generations Bank,Fayetteville,Full Service Brick and Mortar Office,3665 N Investment Drive,Fayetteville,AR,72703,36.118206,-94.1588415
Generations Bank,First Bank Loan Production Office,Limited Service Loan Production Office,"1450 East Zion Road, Suite 10",Fayetteville,AR,72703,36.129753,-94.13793
Generations Bank,Generations Bank,Full Service Brick and Mortar Office,"3710 Southern Hills Boulevard, Suite 100",Rogers,AR,72758,36.28605035,-94.16431514
Generations Bank,Hampton,Full Service Brick and Mortar Office,302 W. Main Street,Hampton,AR,71744,33.53810973,-92.47196571
Generations Bank,Junction City,Full Service Brick and Mortar Office,131 North Main Street,Junction City,AR,71749,33.015051,-92.72475719
Generations Bank,Rogers Southern Hills,Full Service Brick and Mortar Office,"3710 Southern Hills Boulevard, Suite 100",Rogers,AR,72758,36.28605035,-94.16431514
Generations Bank,Siloam Springs,Full Service Brick and Mortar Office,"200 Progress Avenue, Suite 100",Siloam Springs,AR,72761,36.1834607,-94.51432274
Generations Bank,Van Buren,Full Service Brick and Mortar Office,2925 Alma Highway,Van Buren,AR,72956,35.44443,-94.326336
Generations Bank,Washington,Full Service Brick and Mortar Office,"1120 Washington Street, N.W.",Camden,AR,71701,33.5849431,-92.84936919
First Western Bank,Bella Vista,Full Service Brick and Mortar Office,575 Memorial Drive,Bella Vista,AR,72714,36.475461,-94.243914
First Western Bank,Bentonville,Full Service Brick and Mortar Office,1108 South Walton Blvd,Bentonville,AR,72712,36.35962365,-94.21564697
First Western Bank,Caulksville-Ratcliff,Full Service Brick and Mortar Office,9418 West State Hwy 22,Ratcliff,AR,72951,35.303382,-93.8725155
First Western Bank,Downtown West Walnut,Full Service Brick and Mortar Office,401 West Walnut,Rogers,AR,72756,36.333693,-94.1201685
First Western Bank,East,Full Service Brick and Mortar Office,1663 East Main,Booneville,AR,72927,35.1421223,-93.90078557
First Western Bank,First Western Bank,Full Service Brick and Mortar Office,80 W Main St,Booneville,AR,72927,35.140068,-93.922893
First Western Bank,Fort Smith,Full Service Brick and Mortar Office,"8399 Rogers Avenue, Suite A-1",Fort Smith,AR,72903,35.346744,-94.3365195
First Western Bank,Magazine,Full Service Brick and Mortar Office,89 East Priddy Street,Magazine,AR,72943,35.150076,-93.8055735
First Western Bank,Pinnacle Hills,Full Service Brick and Mortar Office,2601 Champions Boulevard,Rogers,AR,72758,36.30932679,-94.18707962
First Western Bank,Rogers West,Full Service Brick and Mortar Office,2722 West Walnut,Rogers,AR,72756,36.333945,-94.15512
Cross County Bank,Cherry Valley,Full Service Brick and Mortar Office,3826 Highway 1,Cherry Valley,AR,72324,35.40300604,-90.7586325
Cross County Bank,Cross County Bank,Full Service Brick and Mortar Office,1 Cross County Plaza,Wynne,AR,72396,35.22204,-90.78738
Cross County Bank,First Commercial Bank - Brinkley,Full Service Brick and Mortar Office,302 North Main Street,Brinkley,AR,72021,34.889472,-91.1945045
Cross County Bank,"First Commercial Bank, Blytheville",Full Service Brick and Mortar Office,208 North Second Street,Blytheville,AR,72316,35.92890873,-89.90415157
Cross County Bank,"First Commercial Bank, Jonesboro",Full Service Brick and Mortar Office,900 Enterprise Drive,Jonesboro,AR,72403,35.81106068,-90.69284946
Cross County Bank,"First Commercial Bank, Manila",Full Service Brick and Mortar Office,102 North Baltimore,Manila,AR,72442,35.878851,-90.1658565
Cross County Bank,"First Commercial Bank, Osceola",Full Service Brick and Mortar Office,750 West Keiser,Osceola,AR,72370,35.698068,-89.978373
Cross County Bank,Hickory Ridge,Full Service Brick and Mortar Office,108 Highway 49,Hickory Ridge,AR,72347,35.40248644,-90.99521658
Cross County Bank,North,Full Service Brick and Mortar Office,2098 Cross County Bank Boulevard,Wynne,AR,72396,43.76739375,-91.2176454
Grand Savings Bank,Bentonville,Full Service Brick and Mortar Office,"3401 Sw 2nd Street, Suite 115",Bentonville,AR,72712,36.37050784,-94.24958571
Grand Savings Bank,Decatur,Full Service Brick and Mortar Office,372 Sh 59 N,Decatur,AR,72722,36.34011633,-94.45820163
Grand Savings Bank,Fayetteville,Full Service Brick and Mortar Office,15 S Block Ave Suite 102,Fayetteville,AR,72701,36.062226,-94.160745
Grand Savings Bank,Ft. Smith,Full Service Brick and Mortar Office,9117 Hwy 71 S,Fort Smith,AR,72908,35.29692,-94.387248
Grand Savings Bank,Gentry,Full Service Brick and Mortar Office,101 S Gentry Blvd,Gentry,AR,72734,36.267264,-94.479219
Grand Savings Bank,Gravette,Full Service Brick and Mortar Office,198 Atlanta Street Se,Gravette,AR,72736,36.42146065,-94.45193875
Grand Savings Bank,Rogers,Full Service Brick and Mortar Office,2350 W. Hudson Rd.,Rogers,AR,72756,36.355329,-94.151403
Grand Savings Bank,Rogers-Pleasant Grove,Full Service Brick and Mortar Office,4201 South Dixieland Road,Rogers,AR,72758,36.28198498,-94.14645795
Grand Savings Bank,Siloam Springs,Full Service Brick and Mortar Office,1660 West U.S. Highway 412,Siloam Springs,AR,72761,36.1762707,-94.55852021
Southern Bank,Bald Knob Facility,Full Service Brick and Mortar Office,306 South Elm Street,Bald Knob,AR,72010,35.31031669,-91.56855082
Southern Bank,Batesville Facility,Full Service Brick and Mortar Office,1583 South St. Louis Street,Batesville,AR,72501,35.76348786,-91.6412142
Southern Bank,Bradford Facility,Full Service Brick and Mortar Office,5227 North Highway 367,Bradford,AR,72020,35.422632,-91.4564745
Southern Bank,First Southern Bank,Limited Service Loan Production Office,10825 Financial Centre Parkway,Little Rock,AR,72211,34.747335,-92.3960385
Southern Bank,Jonesboro South Main Facility,Full Service Brick and Mortar Office,1925 South Main Street,Jonesboro,AR,72401,35.82161775,-90.70567942
Southern Bank,Jonesboro-Nettleton Facility,Full Service Brick and Mortar Office,2775 East Nettleton Avenue,Jonesboro,AR,72401,35.828091,-90.6711975
Southern Bank,Paragould Facility,Full Service Brick and Mortar Office,1727 West Kingshighway,Paragould,AR,72451,36.05396305,-90.50833871
Southern Bank,Searcy Facility,Full Service Brick and Mortar Office,2208 East Race Avenue,Searcy,AR,72143,35.25059007,-91.7107416
Southern Bank,Searcy Loan Production Office,Limited Service Loan Production Office,"2930 East Moore Avenue, Suite C",Searcy,AR,72143,35.25368149,-91.69875612
River Town Bank,Atkins,Full Service Brick and Mortar Office,1511 North Church,Atkins,AR,72823,35.257491,-92.937416
River Town Bank,Danville,Full Service Brick and Mortar Office,402 E 8th Street,Danville,AR,72833,35.05413171,-93.38949305
River Town Bank,Dover,Full Service Brick and Mortar Office,9247 Market St,Dover,AR,72837,35.39552412,-93.11427517
River Town Bank,Hogan Lane,Full Service Brick and Mortar Office,490 Hogan Lane,Conway,AR,72034,35.08547834,-92.49803721
River Town Bank,Parkway,Full Service Brick and Mortar Office,110 East D Parkway,Russellville,AR,72801,35.28121131,-93.13310479
River Town Bank,River Town Bank,Full Service Brick and Mortar Office,102 North Front Street,Dardanelle,AR,72834,35.22051405,-93.15316976
River Town Bank,Skyline,Full Service Brick and Mortar Office,3201 West Main Street,Russellville,AR,72801,35.28818238,-93.16568387
River Town Bank,Thomas V. Jones,Full Service Brick and Mortar Office,314 Union Street,Dardanelle,AR,72834,35.22289287,-93.15828707
Citizens' Bank & Trust Co.,Alma,Full Service Brick and Mortar Office,200 Hwy 71,Alma,AR,72921,35.485803,-94.225347
Citizens' Bank & Trust Co.,Cedarville,Full Service Brick and Mortar Office,8828 Hwy 59 North,Cedarville,AR,72932,35.56625495,-94.36733106
Citizens' Bank & Trust Co.,Citizens' Bank & Trust Co.,Full Service Brick and Mortar Office,3110 Alma Highway,Van Buren,AR,72956,35.44330625,-94.32391345
Citizens' Bank & Trust Co.,Downtown,Full Service Brick and Mortar Office,617 Broadway Street,Van Buren,AR,72956,35.434197,-94.3517295
Citizens' Bank & Trust Co.,Internet Banking,Full Service Cyber Office,3110 Alma Highway,Van Buren,AR,72956,35.44330625,-94.32391345
Citizens' Bank & Trust Co.,Mountainburg,Limited Service Facility Office,124 Us Highway 71 North,Mountainburg,AR,72946,35.63389484,-94.16886763
Citizens' Bank & Trust Co.,North Hills,Full Service Brick and Mortar Office,1519 Fayetteville Road,Van Buren,AR,72956,35.45850196,-94.35664471
Citizens' Bank & Trust Co.,Northridge Drive,Full Service Brick and Mortar Office,4 Northridge Drive,Van Buren,AR,72956,35.47584012,-94.35668052
First Financial Bank,122 West Seventh Street,Full Service Brick and Mortar Office,122 West Seventh Street,Smackover,AR,71762,33.36515976,-92.72601334
First Financial Bank,318 Griffith Street,Full Service Brick and Mortar Office,318 Griffith Street,El Dorado,AR,71730,33.23305449,-92.665908
First Financial Bank,East Main,Full Service Brick and Mortar Office,2300 East Main,El Dorado,AR,71730,33.21353001,-92.63633762
First Financial Bank,First Financial Bank,Full Service Brick and Mortar Office,315 West Main Street,El Dorado,AR,71730,33.21186649,-92.66614128
First Financial Bank,Little Rock,Full Service Brick and Mortar Office,1501 North University Avenue,Little Rock,AR,72207,34.766262,-92.339559
First Financial Bank,Mena Main,Full Service Brick and Mortar Office,600 Highway 71 South,Mena,AR,71953,34.58226205,-94.23669641
First Financial Bank,Timberlane,Full Service Brick and Mortar Office,500 Timberlane,El Dorado,AR,71730,33.21642043,-92.68671202
First Financial Bank,Washington Street,Full Service Brick and Mortar Office,214 North Washington,El Dorado,AR,71730,33.21308574,-92.66375184
The First National Bank of Wynne,Cherry Valley,Full Service Brick and Mortar Office,3251 Highway 42,Cherry Valley,AR,72324,35.40235548,-90.753399
The First National Bank of Wynne,Forrest City,Full Service Brick and Mortar Office,810 North Washington,Forrest City,AR,72335,35.01537241,-90.78727845
The First National Bank of Wynne,Harrisburg,Full Service Brick and Mortar Office,201 East Jackson,Harrisburg,AR,72432,35.56468322,-90.71885683
The First National Bank of Wynne,Harrisburg,Full Service Retail Office,"605 N Illinois, Suite 2",Harrisburg,AR,72432,35.57042183,-90.72416344
The First National Bank of Wynne,Mccrory,Full Service Brick and Mortar Office,124 North Edmonds Avenue,Mc Crory,AR,72101,35.25725641,-91.19992265
The First National Bank of Wynne,Ridgeview,Full Service Brick and Mortar Office,806 Highway 64e,Wynne,AR,72396,35.25108369,-90.77604128
The First National Bank of Wynne,The First National Bank Of Wynne,Full Service Brick and Mortar Office,528 East Merriman Avenue,Wynne,AR,72396,35.22371733,-90.7877059
UNICO Bank,Harrisburg,Full Service Brick and Mortar Office,1100 North Illinois,Harrisburg,AR,72432,35.57580224,-90.72350553
UNICO Bank,Linwood Drive,Full Service Brick and Mortar Office,1908 Linwood Drive,Paragould,AR,72450,36.03618352,-90.51632711
UNICO Bank,Marked Tree,Full Service Brick and Mortar Office,210 Frisco Street,Marked Tree,AR,72365,35.53076305,-90.41900043
UNICO Bank,Paragould,Full Service Brick and Mortar Office,506 West Kings Highway,Paragould,AR,72450,36.05246352,-90.4913415
UNICO Bank,Reynolds Road,Full Service Brick and Mortar Office,201 Reynolds Road,Paragould,AR,72450,36.06145261,-90.52119801
UNICO Bank,Trumann,Full Service Brick and Mortar Office,514 Industrial Drive,Trumann,AR,72472,35.68015719,-90.55114669
UNICO Bank,Unico Bank - Lake City Office,Full Service Brick and Mortar Office,100 Cobean Blvd,Lake City,AR,72437,35.820171,-90.443538
First State Bank of DeQueen,First State Bank Of Dequeen,Full Service Brick and Mortar Office,402 West Collin Raye Drive,De Queen,AR,71832,34.04596404,-94.3429042
First State Bank of DeQueen,First State Bank Of Dierks,Full Service Brick and Mortar Office,507 Front St,Dierks,AR,71833,34.11632833,-94.02267555
First State Bank of DeQueen,First State Bank Of Glenwood,Full Service Brick and Mortar Office,122 Fagan Street,Glenwood,AR,71943,34.327461,-93.55165624
First State Bank of DeQueen,First State Bank Of Nashville,Full Service Brick and Mortar Office,422 Issac Perkins Blvd,Nashville,AR,71852,33.94801373,-93.84323204
First State Bank of DeQueen,First State Bank Of Pike County Bran,Full Service Brick and Mortar Office,322 E 13th St,Murfreesboro,AR,71958,34.069869,-93.6857565
First State Bank of DeQueen,North Camellia Street,Full Service Brick and Mortar Office,3402 North Camellia Street,Lockesburg,AR,71846,33.96919118,-94.16848636
First State Bank of DeQueen,North Side,Limited Service Facility Office,310 N Third St,De Queen,AR,71832,34.03905275,-94.34023782
Signature Bank of Arkansas,130 South New Orleans,Full Service Brick and Mortar Office,130 South New Orleans,Brinkley,AR,72021,34.88605183,-91.19288397
Signature Bank of Arkansas,Bentonville,Full Service Brick and Mortar Office,"700 S. E. Walton Boulevard, Suite #2",Bentonville,AR,72712,36.33538281,-94.20324731
Signature Bank of Arkansas,Brinkley North,Full Service Brick and Mortar Office,1405 North Main Street,Brinkley,AR,72021,34.9048137,-91.1982678
Signature Bank of Arkansas,Rogers,Full Service Brick and Mortar Office,3712 Pinnacle Hills Parkway,Rogers,AR,72758,36.30227391,-94.18939328
Signature Bank of Arkansas,Rogers Lpo,Limited Service Loan Production Office,"5500 Pinnacle Point Drive, Suite 200",Rogers,AR,72758,36.311598,-94.190409
Signature Bank of Arkansas,Signature Bank Of Arkansas,Full Service Brick and Mortar Office,"3878 North Crossover Road, Suite 20",Fayetteville,AR,72703,36.121302,-94.1185215
Signature Bank of Arkansas,Springdale,Full Service Brick and Mortar Office,1071 Har-Ber Lakes Drive,Springdale,AR,72762,36.17690421,-94.20794577
Farmers Bank and Trust Company,Blytheville,Limited Service Facility Office,3824 East Main St.,Blytheville,AR,72315,35.92879,-89.86681495
Farmers Bank and Trust Company,Farmers Bank And Trust Company,Full Service Brick and Mortar Office,400 West Main Street,Blytheville,AR,72315,35.92749298,-89.90732538
Farmers Bank and Trust Company,Gosnell,Limited Service Facility Office,State Highway 151 And Terrace Drive,Blytheville,AR,72315,35.95842,-89.96508
Farmers Bank and Trust Company,Manila,Full Service Brick and Mortar Office,3626 W. State Highway 18,Manila,AR,72442,35.887851,-90.1918845
Farmers Bank and Trust Company,Northside,Limited Service Facility Office,600 West Moultrie,Blytheville,AR,72315,35.93638785,-89.89448521
Farmers Bank and Trust Company,Teller's Window,Limited Service Facility Office,401 West Walnut Street,Blytheville,AR,72315,35.928189,-89.9077275
Farmers Bank and Trust Company,Wilson,Full Service Brick and Mortar Office,1 Park Avenue,Wilson,AR,72395,35.5685569,-90.0418815
The First National Bank at Paris,Booneville,Full Service Brick and Mortar Office,480 East Main,Booneville,AR,72927,35.13979093,-93.91610057
The First National Bank at Paris,Caulksville-Ratcliff,Full Service Brick and Mortar Office,8935 W State Hwy 22,Ratcliff,AR,72951,35.301681,-93.864339
The First National Bank at Paris,First National Bank Of Clarskville B,Full Service Brick and Mortar Office,1320 West Main Street,Clarksville,AR,72830,35.47291713,-93.48435038
The First National Bank at Paris,First National Bank Of Ozark,Full Service Brick and Mortar Office,1607 W Commercial St,Ozark,AR,72949,35.488494,-93.8420865
The First National Bank at Paris,The First National Bank At Paris,Full Service Brick and Mortar Office,11 E. Main Street,Paris,AR,72855,35.29282547,-93.72965551
The First National Bank at Paris,Waldron,Full Service Brick and Mortar Office,934 West Second Street,Waldron,AR,72958,34.90026845,-94.10157922
Stone Bank,Cave City Lpo,Limited Service Loan Production Office,"416 N. Main Street, Suite J",Cave City,AR,72521,35.9486668,-91.54830131
Stone Bank,Fayetteville Lpo,Limited Service Loan Production Office,36 E. Center Street,Fayetteville,AR,72701,36.0626193,-94.15839801
Stone Bank,Harrison,Full Service Brick and Mortar Office,1309 Hwy 62/65 N,Harrison,AR,72601,36.261999,-93.1312575
Stone Bank,Little Rock,Full Service Brick and Mortar Office,"900 South Shackleford Road, Suite 210",Little Rock,AR,72211,34.74532916,-92.39415486
Stone Bank,Stone Bank,Full Service Brick and Mortar Office,802 East Main Street,Mountain View,AR,72560,35.8641869,-92.1060026
Stone Bank,White Hall,Full Service Brick and Mortar Office,7739 Sheridan Road,White Hall,AR,71602,34.25756354,-92.09493961
Cornerstone Bank,Berryville,Full Service Brick and Mortar Office,907 W Trimble,Berryville,AR,72616,36.37498843,-93.58206558
Cornerstone Bank,Cornerstone Bank,Full Service Brick and Mortar Office,70 South Main Street,Eureka Springs,AR,72632,36.40020445,-93.74000769
Cornerstone Bank,Financial Center,Full Service Brick and Mortar Office,152 East Van Buren,Eureka Springs,AR,72632,36.39094566,-93.73741063
Cornerstone Bank,Harrison,Full Service Brick and Mortar Office,1426 Highway 65 North,Harrison,AR,72601,36.26584983,-93.1386046
Cornerstone Bank,Holiday Island,Full Service Brick and Mortar Office,1 Parkwood Drive,Eureka Springs,AR,72632,36.454725,-93.7250075
Cornerstone Bank,Huntsville,Full Service Brick and Mortar Office,270 Curtis Hutchins Way,Huntsville,AR,72740,36.11332875,-93.71429973
Focus Bank,Hilltop,Full Service Brick and Mortar Office,3313 East Johnson Avenue,Jonesboro,AR,72401,35.856261,-90.6575985
Focus Bank,Jonesboro,Full Service Brick and Mortar Office,2525 Red Wolf Blvd.,Jonesboro,AR,72401,35.814717,-90.66905553
Focus Bank,Jonesboro Southwest Drive Facility,Full Service Brick and Mortar Office,406 Southwest Drive,Jonesboro,AR,72401,35.81792573,-90.70893508
Focus Bank,Marmaduke Facility,Limited Service Facility Office,7281 Highway 34 East,Marmaduke,AR,72443,36.18702799,-90.38560899
Focus Bank,Paragould Highway 49 South Facility,Full Service Brick and Mortar Office,3100 Linwood Drive,Paragould,AR,72450,36.02253165,-90.52437681
Focus Bank,Paragould Kingshighway Facility,Full Service Brick and Mortar Office,3005 W Kings Highway,Paragould,AR,72450,36.05995349,-90.52667864
Partners Bank,Marion,Full Service Brick and Mortar Office,2770 Highway 77,Marion,AR,72364,35.20403128,-90.19156627
Partners Bank,Marvell,Full Service Brick and Mortar Office,Highway 49 West,Marvell,AR,72366,34.56035655,-90.91344217
Partners Bank,Mid City,Full Service Brick and Mortar Office,623 Oakland Avenue,Helena,AR,72342,34.53960367,-90.62256799
Partners Bank,Partners Bank,Full Service Brick and Mortar Office,302 Cherry Street,Helena,AR,72342,34.52498816,-90.58618672
Partners Bank,West,Full Service Brick and Mortar Office,Highway 49,Helena,AR,72342,34.4993601,-90.59936167
Partners Bank,Wynne,Full Service Brick and Mortar Office,1812 North Falls Boulevard,Wynne,AR,72396,35.24292419,-90.78258487
The First National Bank of Lawrence County at Walnut Ridge,Bono,Full Service Brick and Mortar Office,131 Highway 63 North,Bono,AR,72416,35.902512,-90.7991235
The First National Bank of Lawrence County at Walnut Ridge,Hoxie,Full Service Brick and Mortar Office,300 S.W. Texas Street,Hoxie,AR,72433,36.04998773,-90.97529397
The First National Bank of Lawrence County at Walnut Ridge,Imboden,Full Service Brick and Mortar Office,1115 W 3rd St,Imboden,AR,72434,36.20412158,-91.190671
The First National Bank of Lawrence County at Walnut Ridge,Pocahontas,Full Service Brick and Mortar Office,1755 Hwy 62 West,Pocahontas,AR,72455,36.25660623,-90.98093795
The First National Bank of Lawrence County at Walnut Ridge,Pocahontas Thomasville,Full Service Brick and Mortar Office,1603 N Thomasville Street,Pocahontas,AR,72455,36.2719855,-90.97418717
The First National Bank of Lawrence County at Walnut Ridge,The First National Bank Of Lawrence,Full Service Brick and Mortar Office,202 West Main Street,Walnut Ridge,AR,72476,36.06920114,-90.95681368
Legacy National Bank,Bentonville,Full Service Brick and Mortar Office,2904 South Walton Blvd,Bentonville,AR,72712,36.342684,-94.211406
Legacy National Bank,Butterfield Coach Road``,Full Service Brick and Mortar Office,2081 Butterfield Coach Road,Springdale,AR,72764,36.16569841,-94.09440397
Legacy National Bank,East Joyce,Full Service Brick and Mortar Office,1325 East Joyce Boulevard,Fayetteville,AR,72703,36.12061939,-94.13988714
Legacy National Bank,Legacy National Bank,Full Service Brick and Mortar Office,4055 West Sunset,Springdale,AR,72762,36.17515251,-94.17516244
Legacy National Bank,Legacy National Bank,Full Service Brick and Mortar Office,4901 W Pauline Whitaker Parkway,Rogers,AR,72758,36.297873,-94.18491
Legacy National Bank,South,Full Service Brick and Mortar Office,3607 South Thompson Street,Springdale,AR,72764,36.1526395,-94.14381445
FSNB,Conway,Full Service Retail Office,3900 Dave Ward Dr,Conway,AR,72034,35.072874,-92.495205
FSNB,North Conway,Full Service Retail Office,1155 Highway 65 North,Conway,AR,72032,35.10984724,-92.44033259
FSNB,Pine Bluff,Full Service Retail Office,5501 S. Olive St,Pine Bluff,AR,71603,34.17404193,-92.00646781
FSNB,Russellville,Full Service Retail Office,2409 E Main St,Russellville,AR,72802,35.280486,-93.105216
FSNB,West Memphis,Full Service Retail Office,798 W Service Rd,West Memphis,AR,72301,35.16656735,-90.20214976
Equity Bank,Berryville,Full Service Brick and Mortar Office,911 W. Trimble,Berryville,AR,72616,36.37641298,-93.58308387
Equity Bank,"Community First Bank, Pea Ridge",Full Service Brick and Mortar Office,198 Slack Street,Pea Ridge,AR,72751,36.442575,-94.118049
Equity Bank,Harrison,Full Service Brick and Mortar Office,200 East Ridge Avenue,Harrison,AR,72601,36.23197102,-93.10512799
Equity Bank,Harrison,Full Service Brick and Mortar Office,1304 Highway 62/65 North,Harrison,AR,72601,36.26154973,-93.13155188
Equity Bank,West Van Buren,Full Service Brick and Mortar Office,107 West Van Buren,Eureka Springs,AR,72632,36.393543,-93.7428255
FBT Bank & Mortgage,Fbt Bank & Mortgage,Full Service Brick and Mortar Office,200 West Fourth Street,Fordyce,AR,71742,33.813297,-92.4143715
FBT Bank & Mortgage,Northwest,Limited Service Facility Office,Upton Drive And U.S. Highway 79-167,Fordyce,AR,71742,33.821082,-92.437164
FBT Bank & Mortgage,Rison,Full Service Brick and Mortar Office,103 West Magnolia,Rison,AR,71665,33.95804388,-92.1909991
FBT Bank & Mortgage,Watson Chapel Financial Center,Full Service Brick and Mortar Office,3404 Camden Road,Pine Bluff,AR,71603,34.19519844,-92.05745913
FBT Bank & Mortgage,White Hall Financial,Full Service Brick and Mortar Office,7199 Sheridan Road,White Hall,AR,71602,34.25556498,-92.09023774
Bank of Little Rock,Bank Of Little Rock,Full Service Brick and Mortar Office,200 North State Street,Little Rock,AR,72201,34.750557,-92.278899
Bank of Little Rock,Cantrell Road,Full Service Brick and Mortar Office,15901 Cantrell Road Branch,Little Rock,AR,72223,34.802163,-92.4485175
Bank of Little Rock,Heights,Full Service Brick and Mortar Office,5120 Kavanaugh,Little Rock,AR,72207,34.770357,-92.3308245
Bank of Little Rock,Merrill,Full Service Brick and Mortar Office,7171 Merrill Drive,Little Rock,AR,72212,34.7704452,-92.4007294
Bank of Little Rock,Rahling Road,Full Service Brick and Mortar Office,1201 Rahling Road,Little Rock,AR,72201,34.76991061,-92.4553455
Armor Bank,Armor Bank,Full Service Brick and Mortar Office,715 N Washington,Forrest City,AR,72335,35.01425635,-90.78734392
Armor Bank,Cantrell,Full Service Retail Office,7401 Cantrell Road,Little Rock,AR,72207,34.77103821,-92.35620149
Armor Bank,Express Bank,Limited Service Facility Office,3200 North Washington,Forrest City,AR,72335,35.04479959,-90.79307063
Armor Bank,Little Rock,Limited Service Retail Office,2300 Cottondale Lane,Little Rock,AR,72223,34.76110754,-92.30067231
Armor Bank,Little Rock,Full Service Retail Office,2300 Cottondale Lane,Little Rock,AR,72223,34.76110754,-92.30067231
Home Bank of Arkansas,Damascus,Full Service Brick and Mortar Office,17401 Highway 65 South,Damascus,AR,72039,35.36861897,-92.40727153
Home Bank of Arkansas,Greenbrier,Full Service Brick and Mortar Office,67 South Broadview,Greenbrier,AR,72058,35.2262321,-92.38814311
Home Bank of Arkansas,Home Bank Of Arkansas,Full Service Brick and Mortar Office,113 Highway 165 South,Portland,AR,71663,33.23539008,-91.5080316
Home Bank of Arkansas,Marshall,Full Service Brick and Mortar Office,113 East Nome Street,Marshall,AR,72650,35.90994474,-92.63136006
Home Bank of Arkansas,Otter Creek,Full Service Brick and Mortar Office,8800 Stagecoach Road,Little Rock,AR,72210,34.672034,-92.41769991
Armstrong Bank,Green Road,Full Service Brick and Mortar Office,2930 Old Greenwood Road,Fort Smith,AR,72903,35.35382193,-94.39450081
Armstrong Bank,Highway 71,Full Service Brick and Mortar Office,9201 Highway 71 South,Fort Smith,AR,72903,35.29629,-94.3867305
Armstrong Bank,Phoenix,Full Service Brick and Mortar Office,8300 Phoenix Avenue,Fort Smith,AR,72903,35.344701,-94.3402905
Armstrong Bank,Springdale,Full Service Brick and Mortar Office,3942 Elm Springs Road,Springdale,AR,72762,36.19317445,-94.17371095
Armstrong Bank,Waldron,Full Service Brick and Mortar Office,1301 S Waldron Rd.,Fort Smith,AR,72903,35.369379,-94.3721865
The First National Bank of Izard County,Horseshoe Bend,Full Service Brick and Mortar Office,South Bend Drive,Horseshoe Bend,AR,72512,36.2091547,-91.75117638
The First National Bank of Izard County,Melbourne,Full Service Brick and Mortar Office,East Main Street,Melbourne,AR,72556,36.05956362,-91.86968053
The First National Bank of Izard County,Mount Pleasant,Full Service Brick and Mortar Office,Main Street And Guion Road,Mount Pleasant,AR,72561,35.9261814,-91.94101681
The First National Bank of Izard County,Mountain View,Full Service Brick and Mortar Office,Highway 5 North,Mountain View,AR,72560,35.95957227,-92.10497457
The First National Bank of Izard County,The First National Bank Of Izard Cou,Full Service Brick and Mortar Office,2005 Highway 56,Calico Rock,AR,72519,36.14013948,-92.12431264
Commercial Bank & Trust Company,Commercial Bank & Trust Company,Full Service Brick and Mortar Office,212 West Gaines Street,Monticello,AR,71655,33.62914851,-91.79217863
Commercial Bank & Trust Company,East,Limited Service Facility Office,902 Us Highway 278 And 4 East,Monticello,AR,71655,33.62874151,-91.77730067
Commercial Bank & Trust Company,North Park Of Commercial Bank,Limited Service Facility Office,"200 North Park Village, Suite 2",Monticello,AR,71655,33.64768767,-91.79737034
Commercial Bank & Trust Company,West,Limited Service Facility Office,241 Us Highway 425 And 35 North,Monticello,AR,71655,33.62641871,-91.80251674
Commercial Bank & Trust Company,Westgate,Limited Service Facility Office,428 Highway 425 South,Monticello,AR,71655,33.62020435,-91.80184063
Bank of Cave City,Bank Of Cave City,Full Service Brick and Mortar Office,137 S Main Street,Cave City,AR,72521,35.94006575,-91.54799586
Bank of Cave City,Bank Of Cave City-Batesville,Full Service Brick and Mortar Office,1141 East Main Suite 100,Batesville,AR,72501,35.77623801,-91.64336367
Bank of Cave City,Evening Shade,Full Service Brick and Mortar Office,2089 Evening Shade Drive,Evening Shade,AR,72532,36.069444,-91.615383
Bank of Cave City,Lynn,Full Service Brick and Mortar Office,137 Arkansas Highway 25,Lynn,AR,72440,36.00513346,-91.25452415
Bank of Cave City,Strawberry,Full Service Brick and Mortar Office,114 West River Drive,Strawberry,AR,72469,35.96692769,-91.32301176
Connect Bank,Connect Bank,Full Service Brick and Mortar Office,116 North Lincoln,Star City,AR,71667,33.94331863,-91.84367423
Connect Bank,Damas,Full Service Brick and Mortar Office,265 Highway 65 South,Dumas,AR,71639,33.88585583,-91.48390963
