bank,branch,service,street,city,state,zip,latitude,longitude
Branch Banking and Trust Company,Shallotte South,Full Service Brick and Mortar Office,5002 Main Street,Shallotte,NC,28470,33.968763,-78.3918225
Branch Banking and Trust Company,Shelby Main,Full Service Brick and Mortar Office,400 South Lafayette Street,Shelby,NC,28150,35.28770374,-81.54050915
Branch Banking and Trust Company,Siler City Main,Full Service Brick and Mortar Office,501 North Second Avenue,Siler City,NC,27344,35.727336,-79.465113
Branch Banking and Trust Company,Smithfield Main,Full Service Brick and Mortar Office,1112 North Brightleaf Blvd,Smithfield,NC,27577,35.5175847,-78.31947428
Branch Banking and Trust Company,Sneads Ferry,Full Service Brick and Mortar Office,934 Nc Hwy 210,Sneads Ferry,NC,28460,34.546365,-77.433192
Branch Banking and Trust Company,South Asheville,Full Service Brick and Mortar Office,1653 Hendersonville Road,Asheville,NC,28803,35.510391,-82.5269805
Branch Banking and Trust Company,South College,Full Service Brick and Mortar Office,301 South College Road,Wilmington,NC,28403,34.237836,-77.87115
Branch Banking and Trust Company,South Lee Street Main,Full Service Brick and Mortar Office,116 South Lee Street,Rockingham,NC,28379,34.938711,-79.775208
Branch Banking and Trust Company,South Park,Full Service Brick and Mortar Office,6869 Fairview Road,Charlotte,NC,28210,35.14706282,-80.82594507
Branch Banking and Trust Company,South Side Plaza,Full Service Brick and Mortar Office,2940 South Horner Boulevard,Sanford,NC,27332,35.452422,-79.137018
Branch Banking and Trust Company,South Square,Full Service Brick and Mortar Office,4011 University Drive,Durham,NC,27707,35.96577638,-78.95629186
Branch Banking and Trust Company,Southern Pines,Full Service Brick and Mortar Office,200 Sw Broad Street,Southern Pines,NC,28387,35.17309092,-79.39367807
Branch Banking and Trust Company,Sparta Main,Full Service Brick and Mortar Office,173 South Main Street,Sparta,NC,28675,36.50357636,-81.11858021
Branch Banking and Trust Company,Spence Avenue,Full Service Brick and Mortar Office,201 North Spence Avenue,Goldsboro,NC,27534,35.37522631,-77.9535649
Branch Banking and Trust Company,Spring Lake,Full Service Brick and Mortar Office,1066 North Bragg Boulevard,Spring Lake,NC,28390,35.179965,-78.980679
Branch Banking and Trust Company,Springs Road,Full Service Brick and Mortar Office,1856 12th Avenue Ne,Hickory,NC,28601,35.74280011,-81.30168203
Branch Banking and Trust Company,Stanleyville,Full Service Brick and Mortar Office,6000 University Parkway,Winston Salem,NC,27105,36.18984598,-80.27727651
Branch Banking and Trust Company,Stantonsburg,Full Service Brick and Mortar Office,111 South Main Street,Stantonsburg,NC,27883,35.60642671,-77.82407474
Branch Banking and Trust Company,Statesville Main,Full Service Brick and Mortar Office,500 East Broad Street,Statesville,NC,28677,35.78692266,-80.88091886
Branch Banking and Trust Company,Steele Creek,Full Service Brick and Mortar Office,9200 South Tryon Street,Charlotte,NC,28273,35.132904,-80.9408655
Branch Banking and Trust Company,Stone Creek Village,Full Service Brick and Mortar Office,81 Cornerstone Drive,Cary,NC,27519,35.79137976,-78.85211045
Branch Banking and Trust Company,Stonebridge Village,Full Service Brick and Mortar Office,3521 Kildaire Farm Road,Cary,NC,27518,35.70163539,-78.7944081
Branch Banking and Trust Company,Strawberry Hill,Full Service Brick and Mortar Office,5000 Old Sardis Road,Charlotte,NC,28211,35.15584056,-80.79474968
Branch Banking and Trust Company,Sullivan Road,Full Service Brick and Mortar Office,621 Sullivan Road,Statesville,NC,28677,35.802909,-80.876556
Branch Banking and Trust Company,Sunset Beach,Full Service Brick and Mortar Office,1625 Seaside Rd,Sunset Beach,NC,28468,33.89975919,-78.48805337
Branch Banking and Trust Company,Sylva,Full Service Brick and Mortar Office,186 Grindstaff Cove Road,Sylva,NC,28779,35.376714,-83.225367
Branch Banking and Trust Company,Tabor City Main,Full Service Brick and Mortar Office,301 Hickman Road,Tabor City,NC,28463,34.146738,-78.87647197
Branch Banking and Trust Company,Tallywood,Full Service Brick and Mortar Office,3012 Raeford Road,Fayetteville,NC,28303,35.045415,-78.9301305
Branch Banking and Trust Company,Tarboro Main,Full Service Brick and Mortar Office,930 Western Boulevard,Tarboro,NC,27886,35.896086,-77.5572885
Branch Banking and Trust Company,Taylorsville,Full Service Brick and Mortar Office,21 Main Avenue Drive,Taylorsville,NC,28681,35.92305008,-81.17299322
Branch Banking and Trust Company,Tcc Associate,<br/>,7701 Airport Center Drive,Greensboro,NC,27409,36.110466,-79.956405
Branch Banking and Trust Company,Thomasville South Main,Full Service Brick and Mortar Office,1040 Randolph Street,Thomasville,NC,27360,35.86430563,-80.07230541
Branch Banking and Trust Company,Township Parkway,Full Service Brick and Mortar Office,1321 Matthews Township Parkway,Matthews,NC,28105,35.12200928,-80.71629672
Branch Banking and Trust Company,Trenton Main,Full Service Brick and Mortar Office,150 West Jones Street,Trenton,NC,28585,35.063874,-77.3550405
Branch Banking and Trust Company,Troutman,Full Service Brick and Mortar Office,183 Wagner Street,Troutman,NC,28166,35.69997647,-80.88852412
Branch Banking and Trust Company,Tynecastle,Full Service Brick and Mortar Office,4501 Tynecastle Hwy Unit 15,Banner Elk,NC,28604,36.11847783,-81.83901361
Branch Banking and Trust Company,Union Road,Full Service Brick and Mortar Office,3070 Union Road,Gastonia,NC,28056,35.21456835,-81.16685807
Branch Banking and Trust Company,Valley Hills,Full Service Brick and Mortar Office,"2141 Highway 70, Se",Hickory,NC,28602,35.704566,-81.2989035
Branch Banking and Trust Company,Viewmont,Full Service Brick and Mortar Office,1920 North Center Street,Hickory,NC,28601,35.758467,-81.3345075
Branch Banking and Trust Company,Village At Robinhood,Full Service Brick and Mortar Office,2080 Village Link Drive,Winston Salem,NC,27106,36.12167036,-80.36790059
Branch Banking and Trust Company,Wadesboro Main,Full Service Brick and Mortar Office,111 East Caswell Street,Wadesboro,NC,28170,34.96828336,-80.0760613
Branch Banking and Trust Company,Wake Forest,Full Service Brick and Mortar Office,12213 Capital Boulevard,Wake Forest,NC,27587,35.978931,-78.541281
Branch Banking and Trust Company,Wake Forest Heritage,Full Service Brick and Mortar Office,1821 South Main Street,Wake Forest,NC,27587,35.95303722,-78.52733042
Branch Banking and Trust Company,Wallace Main,Full Service Brick and Mortar Office,415 North Norwood Street,Wallace,NC,28466,34.740072,-77.9951925
Branch Banking and Trust Company,Warrenton Nc Main,Full Service Brick and Mortar Office,122 South Main Street,Warrenton,NC,27589,36.397674,-78.155217
Branch Banking and Trust Company,Warsaw Main,Full Service Brick and Mortar Office,103 West Hill Street,Warsaw,NC,28398,35.00132019,-78.092485
Branch Banking and Trust Company,Waxhaw,Full Service Brick and Mortar Office,520 North Broome Street,Waxhaw,NC,28173,34.92841938,-80.74430742
Branch Banking and Trust Company,Waynesville Main,Full Service Brick and Mortar Office,370 North Main Street,Waynesville,NC,28786,35.49361452,-82.984347
Branch Banking and Trust Company,Welcome,Full Service Brick and Mortar Office,6287 Old Us Hwy 52,Lexington,NC,27295,35.911143,-80.2546065
Branch Banking and Trust Company,West Asheville,Full Service Brick and Mortar Office,1343 Parkwood Ave,Asheville,NC,28806,35.58201652,-82.60288334
Branch Banking and Trust Company,West Market,Full Service Brick and Mortar Office,4541 West Market Street,Greensboro,NC,27407,36.069822,-79.86123
Branch Banking and Trust Company,West Nash Street,Full Service Brick and Mortar Office,2214 Nash St N,Wilson,NC,27896,35.75415709,-77.93150502
Branch Banking and Trust Company,Westchester Drive,Full Service Brick and Mortar Office,2105 Westchester Drive,High Point,NC,27262,35.939583,-80.033778
Branch Banking and Trust Company,Westridge,Full Service Brick and Mortar Office,3307 Battleground Avenue,Greensboro,NC,27410,36.12197205,-79.84448644
Branch Banking and Trust Company,Whiteville Courthouse,Full Service Brick and Mortar Office,810 Pinckney Street,Whiteville,NC,28472,34.33937214,-78.70343578
Branch Banking and Trust Company,Whiteville Main,Full Service Brick and Mortar Office,306 South Madison Street,Whiteville,NC,28472,34.32696634,-78.70317489
Branch Banking and Trust Company,Wilkesboro Main,Full Service Brick and Mortar Office,900 River Street,Wilkesboro,NC,28697,36.14445,-81.1652265
Branch Banking and Trust Company,Williamston Main,Full Service Brick and Mortar Office,902 Washington Street,Williamston,NC,27892,35.84368679,-77.0620876
Branch Banking and Trust Company,Wilmington Main,Full Service Brick and Mortar Office,101 North 3rd Street,Wilmington,NC,28401,34.236873,-77.9465205
Branch Banking and Trust Company,Wilson Main,Full Service Brick and Mortar Office,"223 Nash Street W, Flr 1",Wilson,NC,27893,35.72703813,-77.91237618
Branch Banking and Trust Company,Winston-Salem Main,Full Service Brick and Mortar Office,"110 South Stratford Road, Flr 1",Winston Salem,NC,27104,36.09629482,-80.27670153
Branch Banking and Trust Company,Winterville,Full Service Brick and Mortar Office,101 W Fire Tower Rd,Winterville,NC,28590,35.5515781,-77.384451
Branch Banking and Trust Company,Woodcroft,Full Service Brick and Mortar Office,1107 West Nc Highway 54,Durham,NC,27707,35.919279,-78.9578235
Branch Banking and Trust Company,Woodlawn,Full Service Brick and Mortar Office,325 East Woodlawn Road,Charlotte,NC,28217,35.177904,-80.8781265
Branch Banking and Trust Company,Yadkinville Main,Full Service Brick and Mortar Office,101 East Main St,Yadkinville,NC,27055,36.134721,-80.6594625
Branch Banking and Trust Company,Zebulon Main,Full Service Brick and Mortar Office,1204 North Arendell Avenue,Zebulon,NC,27597,35.83678947,-78.32293653
First-Citizens Bank & Trust Company,501 South Main Street,Full Service Brick and Mortar Office,501 South Main Street,Reidsville,NC,27320,36.356058,-79.665759
First-Citizens Bank & Trust Company,Albemarle,Full Service Brick and Mortar Office,351 North First Street,Albemarle,NC,28002,35.35603827,-80.19938203
First-Citizens Bank & Trust Company,Albemarle Road,Full Service Brick and Mortar Office,8916 Albemarle Road,Charlotte,NC,28227,35.21122587,-80.69375967
First-Citizens Bank & Trust Company,Angier,Full Service Brick and Mortar Office,46 West Depot Street,Angier,NC,27501,35.50722861,-78.7401708
First-Citizens Bank & Trust Company,Apex Main,Full Service Brick and Mortar Office,1070 Vision Drive,Apex,NC,27502,35.75140786,-78.8777155
First-Citizens Bank & Trust Company,Archdale,Full Service Brick and Mortar Office,11613 North Main Street,High Point,NC,27263,35.91697496,-79.9743801
First-Citizens Bank & Trust Company,Asheville,Full Service Brick and Mortar Office,108 Patton Avenue,Asheville,NC,28801,35.59421438,-82.55586006
First-Citizens Bank & Trust Company,Atlantic Beach,Full Service Brick and Mortar Office,101 Atlantic Beach Cswy,Atlantic Beach,NC,28512,34.701363,-76.738815
First-Citizens Bank & Trust Company,Avery County Bank,Full Service Brick and Mortar Office,125 Old Montezuma Road,Newland,NC,28657,36.06848522,-81.91570294
First-Citizens Bank & Trust Company,Ballantyne,Full Service Brick and Mortar Office,15010 John J Delaney Drive,Charlotte,NC,28277,35.05226243,-80.84867202
First-Citizens Bank & Trust Company,Bayboro,Full Service Brick and Mortar Office,Fourth And Main Streets,Bayboro,NC,28515,35.14302,-76.7734695
First-Citizens Bank & Trust Company,Benson,Full Service Brick and Mortar Office,100 West Main Street,Benson,NC,27504,35.38154349,-78.54806921
First-Citizens Bank & Trust Company,Beulaville,Full Service Brick and Mortar Office,208 North Jackson Street,Beulaville,NC,28518,34.924896,-77.7727845
First-Citizens Bank & Trust Company,Biltmore Forest,Full Service Brick and Mortar Office,768 Hendersonville Road,Asheville,NC,28803,35.54555885,-82.53385493
First-Citizens Bank & Trust Company,Black Mountain,Full Service Brick and Mortar Office,417 West State Street,Black Mountain,NC,28711,35.61422735,-82.32565868
First-Citizens Bank & Trust Company,Bladenboro,Full Service Brick and Mortar Office,117 Martin Luther King Drive,Bladenboro,NC,28320,34.53886079,-78.78684652
First-Citizens Bank & Trust Company,Blowing Rock,Full Service Brick and Mortar Office,1021 Main Street,Blowing Rock,NC,28605,36.13351094,-81.67809583
First-Citizens Bank & Trust Company,Boone,Full Service Brick and Mortar Office,540 Hwy 105 Ext,Boone,NC,28607,36.21038819,-81.66711866
First-Citizens Bank & Trust Company,Boonville,Full Service Brick and Mortar Office,105 East Main Street,Boonville,NC,27011,36.2327761,-80.70785069
First-Citizens Bank & Trust Company,Bordeaux,Full Service Brick and Mortar Office,1701 Owen Drive,Fayetteville,NC,28304,35.030529,-78.9295545
First-Citizens Bank & Trust Company,Brevard,Full Service Brick and Mortar Office,96 South Broad Street,Brevard,NC,28712,35.23252651,-82.73514596
First-Citizens Bank & Trust Company,Brookridge,Full Service Brick and Mortar Office,1199 Hayes Forrest Road,Winston Salem,NC,27106,36.14385954,-80.28459359
First-Citizens Bank & Trust Company,Bryson City,Full Service Brick and Mortar Office,51 Main Street,Bryson City,NC,28713,35.42636546,-83.44717137
First-Citizens Bank & Trust Company,Buies Creek,Full Service Brick and Mortar Office,222 Main Street,Buies Creek,NC,27506,35.41006333,-78.73739483
First-Citizens Bank & Trust Company,Bunn,Full Service Brick and Mortar Office,321 Main Street,Bunn,NC,27508,35.96023351,-78.25309804
First-Citizens Bank & Trust Company,Burgaw Main,Full Service Brick and Mortar Office,101 South Highway 117 Bypass,Burgaw,NC,28425,34.553907,-77.914602
First-Citizens Bank & Trust Company,Burnsville,Full Service Brick and Mortar Office,364 East Bypass,Burnsville,NC,28714,35.91509137,-82.29236642
First-Citizens Bank & Trust Company,Cameron Village,Full Service Brick and Mortar Office,2005 Clark Street,Raleigh,NC,27605,35.78894949,-78.6606255
First-Citizens Bank & Trust Company,Camp Lejeune,Limited Service Military Facility,87 Holcomb Boulevard,Camp Lejeune,NC,28542,34.66800917,-77.34363583
First-Citizens Bank & Trust Company,Canton,Full Service Brick and Mortar Office,37 Park Street,Canton,NC,28716,35.5325757,-82.83928624
First-Citizens Bank & Trust Company,Cape Carteret,Full Service Brick and Mortar Office,306 W.B. Mclean Boulevard,Swansboro,NC,28584,34.689645,-77.0657985
First-Citizens Bank & Trust Company,Capital Boulevard,Full Service Brick and Mortar Office,1839 Capital Boulevard,Raleigh,NC,27604,35.80496097,-78.61732744
First-Citizens Bank & Trust Company,Carmel Commons,Full Service Brick and Mortar Office,7837 Pineville-Matthews Road,Charlotte,NC,28210,35.087166,-80.8522965
First-Citizens Bank & Trust Company,Carolina Beach,Full Service Brick and Mortar Office,612 Lake Park Boulevard,Carolina Beach,NC,28428,34.03891969,-77.8945182
First-Citizens Bank & Trust Company,Cary,Full Service Brick and Mortar Office,1825 Kildare Farm Road,Cary,NC,27511,35.740449,-78.779484
First-Citizens Bank & Trust Company,Cary Mill Pond Village,Full Service Brick and Mortar Office,3402 Kildaire Farm Road,Cary,NC,27511,35.706735,-78.7945365
First-Citizens Bank & Trust Company,Cary Park Town Center,Full Service Brick and Mortar Office,1010 Green Level Church Road,Cary,NC,27519,35.85794835,-78.89846732
First-Citizens Bank & Trust Company,Cary Weston Parkway Office,Full Service Brick and Mortar Office,12002 Weston Parkway,Cary,NC,27513,35.826426,-78.8071005
First-Citizens Bank & Trust Company,Chapel Hill Chatham Downs,Full Service Brick and Mortar Office,53 Chatham Downs Drive,Chapel Hill,NC,27517,35.831349,-79.0880895
First-Citizens Bank & Trust Company,Chapel Hill Main,Full Service Brick and Mortar Office,1650 East Franklin Street,Chapel Hill,NC,27514,35.934489,-79.0293105
First-Citizens Bank & Trust Company,Charlotte,Full Service Brick and Mortar Office,128 South Tryon Street,Charlotte,NC,28202,35.226999,-80.844192
First-Citizens Bank & Trust Company,Charlotte Northlake Office,Full Service Brick and Mortar Office,6808 Northlake Mall Drive,Charlotte,NC,28216,35.349372,-80.8520535
First-Citizens Bank & Trust Company,Charlotte South Park,Full Service Brick and Mortar Office,6501 Morrison Boulevard,Charlotte,NC,28211,35.155044,-80.830233
First-Citizens Bank & Trust Company,Charlotte-Blakeney,Full Service Brick and Mortar Office,9034 Ardrey Kell Road,Charlotte,NC,28277,35.034003,-80.810514
First-Citizens Bank & Trust Company,Cherokee,Full Service Brick and Mortar Office,701 Tsali Boulevard,Cherokee,NC,28719,35.48600056,-83.31537631
First-Citizens Bank & Trust Company,Cherokee Crossing,Full Service Brick and Mortar Office,111 Us 441,Cherokee,NC,28719,35.52353455,-83.30642558
First-Citizens Bank & Trust Company,Clayton,Full Service Brick and Mortar Office,10702 Us 70 West,Clayton,NC,27520,35.64465262,-78.45855457
First-Citizens Bank & Trust Company,Clemmons Main,Full Service Brick and Mortar Office,2262 Lewisville-Clemmons Rd,Clemmons,NC,27012,36.04185,-80.3875095
First-Citizens Bank & Trust Company,Clinton,Full Service Brick and Mortar Office,200 Fayetteville Street,Clinton,NC,28328,34.99811021,-78.32613638
First-Citizens Bank & Trust Company,Columbus,Full Service Brick and Mortar Office,80 Walker Street,Columbus,NC,28722,35.25037364,-82.19907031
First-Citizens Bank & Trust Company,Concord,Full Service Brick and Mortar Office,789 Highway 29 North,Concord,NC,28025,35.39516125,-80.6144138
First-Citizens Bank & Trust Company,Concord Mills,Full Service Brick and Mortar Office,8541 Concord Mills Boulevard,Concord,NC,28027,35.37316747,-80.72355918
First-Citizens Bank & Trust Company,Cornelius,Full Service Brick and Mortar Office,20310 Catawba Avenue,Cornelius,NC,28031,35.48356053,-80.87315035
First-Citizens Bank & Trust Company,Cotswald,Full Service Brick and Mortar Office,4325 Randolph Road,Charlotte,NC,28211,35.17838544,-80.80122401
First-Citizens Bank & Trust Company,Dobson,Full Service Brick and Mortar Office,217 North Main Street,Dobson,NC,27017,36.397125,-80.723682
First-Citizens Bank & Trust Company,Downtown,Full Service Brick and Mortar Office,315 Market Street,Wilmington,NC,28401,34.235865,-77.945013
First-Citizens Bank & Trust Company,Dunn,Full Service Brick and Mortar Office,115 South Wilson Avenue,Dunn,NC,28334,35.30729482,-78.60964933
First-Citizens Bank & Trust Company,Durham,Full Service Brick and Mortar Office,4004 Roxboro Street,Durham,NC,27704,36.042687,-78.8998545
First-Citizens Bank & Trust Company,Durham Duke Medical South,Full Service Brick and Mortar Office,"100 Trent Drive, Suite 250",Durham,NC,27710,36.00499569,-78.93521686
First-Citizens Bank & Trust Company,Durham Southpoint Office,Full Service Brick and Mortar Office,7001 Fayetteville Road,Durham,NC,27713,35.901486,-78.9374655
First-Citizens Bank & Trust Company,East 70,Full Service Brick and Mortar Office,U.S. Highway 70 And Airport Road,New Bern,NC,28560,35.074719,-77.0278185
First-Citizens Bank & Trust Company,East Beaufort,Full Service Brick and Mortar Office,1505 Live Oak Street,Beaufort,NC,28516,34.72529483,-76.64595485
First-Citizens Bank & Trust Company,East Goldsboro,Full Service Brick and Mortar Office,2425 East Ash Street,Goldsboro,NC,27530,35.37504,-77.95638
First-Citizens Bank & Trust Company,East Lincoln,Full Service Brick and Mortar Office,219 North Hwy 16 South,Denver,NC,28037,35.44315078,-80.99937609
First-Citizens Bank & Trust Company,Eastway,Full Service Brick and Mortar Office,3050 Eastway Drive,Charlotte,NC,28205,35.21378492,-80.78102369
First-Citizens Bank & Trust Company,Eden,Full Service Brick and Mortar Office,231 Kings Highway,Eden,NC,27288,36.493101,-79.744338
First-Citizens Bank & Trust Company,Elizabeth City,Full Service Brick and Mortar Office,854 Hallstead Boulevard,Elizabeth City,NC,27909,36.28907415,-76.24279571
First-Citizens Bank & Trust Company,Elizabethtown,Full Service Brick and Mortar Office,301 West Broad Street,Elizabethtown,NC,28337,34.629462,-78.609312
First-Citizens Bank & Trust Company,Elm Street,Full Service Brick and Mortar Office,3600 North Elm Street,Greensboro,NC,27408,36.13194,-79.7972715
First-Citizens Bank & Trust Company,Enka-Candler,Full Service Brick and Mortar Office,975 Smokey Park Highway,Asheville,NC,28806,35.54566242,-82.6584889
First-Citizens Bank & Trust Company,Fairview Road,Full Service Brick and Mortar Office,1348 Charlotte Highway,Fairview,NC,28730,35.524368,-82.41057
First-Citizens Bank & Trust Company,Fayetteville/Westwood,Full Service Brick and Mortar Office,520 Westwood Shopping Center,Fayetteville,NC,28304,35.067204,-78.9546195
First-Citizens Bank & Trust Company,First-Citizens Bank & Trust Company,Full Service Brick and Mortar Office,239 Fayetteville Street,Raleigh,NC,27601,35.777655,-78.6387105
First-Citizens Bank & Trust Company,Fletcher,Full Service Brick and Mortar Office,2900 Hendersonville Road,Fletcher,NC,28732,35.441838,-82.504611
First-Citizens Bank & Trust Company,Forest City,Full Service Brick and Mortar Office,318 West Main Street,Forest City,NC,28043,35.3368703,-81.87112957
First-Citizens Bank & Trust Company,Forest Hills,Full Service Brick and Mortar Office,120 Aversboro Road,Garner,NC,27529,35.70778289,-78.62003729
First-Citizens Bank & Trust Company,Fort Bragg Main,Full Service Brick and Mortar Office,2569 Reilly Road,Fort Bragg,NC,28307,35.15203187,-78.99882542
First-Citizens Bank & Trust Company,Forum Vi,Full Service Brick and Mortar Office,620 Green Valley Road,Greensboro,NC,27408,36.08552401,-79.82827476
First-Citizens Bank & Trust Company,Four Season's Boulevard,Full Service Brick and Mortar Office,1700 Four Season's Boulevard,Hendersonville,NC,28739,35.33419694,-82.44799234
First-Citizens Bank & Trust Company,Freedom Village,Full Service Brick and Mortar Office,1024 Alleghany Street,Charlotte,NC,28208,35.2390717,-80.8869347
First-Citizens Bank & Trust Company,Fuquay-Varina,Full Service Brick and Mortar Office,1344 North Main Street,Fuquay Varina,NC,27526,35.59184368,-78.7768069
First-Citizens Bank & Trust Company,Glenburnie,Full Service Brick and Mortar Office,3490 Dr M L King Jr Boulevard,New Bern,NC,28562,35.099334,-77.0983785
First-Citizens Bank & Trust Company,Goldsboro,Full Service Brick and Mortar Office,200 East Ash Street,Goldsboro,NC,27530,35.38514989,-77.99406149
First-Citizens Bank & Trust Company,Granite Falls,Full Service Brick and Mortar Office,45 Falls Avenue,Granite Falls,NC,28630,35.7993626,-81.42526948
First-Citizens Bank & Trust Company,Greensboro Church Street,Full Service Brick and Mortar Office,1132 North Church Street,Greensboro,NC,27401,36.09395346,-79.78329141
First-Citizens Bank & Trust Company,Greensboro Irving Park Office,Full Service Brick and Mortar Office,1414 W. Northwood Street,Greensboro,NC,27408,36.091476,-79.811145
First-Citizens Bank & Trust Company,Greensboro New Garden,Full Service Brick and Mortar Office,1509 Highwoods Boulevard,Greensboro,NC,27410,36.112356,-79.880085
First-Citizens Bank & Trust Company,Greenville Downtown,Full Service Brick and Mortar Office,203 West Third Street,Greenville,NC,27858,35.61349574,-77.37429575
First-Citizens Bank & Trust Company,Greenville Main,Full Service Brick and Mortar Office,1005 Red Banks Road,Greenville,NC,27858,35.58293897,-77.36410724
First-Citizens Bank & Trust Company,Greenville Medical Center,Full Service Brick and Mortar Office,2405 Stantonsburg Road,Greenville,NC,27834,35.60529595,-77.41251531
First-Citizens Bank & Trust Company,Grifton,Full Service Brick and Mortar Office,501 West Queen Street,Grifton,NC,28530,35.37349467,-77.43635765
First-Citizens Bank & Trust Company,Grove Street,Limited Service Facility Office,130 Grove Street,Fayetteville,NC,28301,35.056071,-78.8751585
First-Citizens Bank & Trust Company,Hampstead,Full Service Brick and Mortar Office,15444 Us Highway 17 North,Hampstead,NC,28443,34.37522433,-77.70217762
First-Citizens Bank & Trust Company,Havelock Main,Full Service Brick and Mortar Office,132 East Main Street,Havelock,NC,28532,34.879788,-76.9066155
First-Citizens Bank & Trust Company,Hayesville Main,Full Service Brick and Mortar Office,36 Highway 64,Hayesville,NC,28904,35.034048,-83.820366
First-Citizens Bank & Trust Company,Haymount,Full Service Brick and Mortar Office,126 Broadfoot Avenue,Fayetteville,NC,28305,35.055378,-78.9008175
First-Citizens Bank & Trust Company,Henderson,Full Service Brick and Mortar Office,1205 Dabney Drive,Henderson,NC,27536,36.3306753,-78.43134561
First-Citizens Bank & Trust Company,Hendersonville,Full Service Brick and Mortar Office,6th And Main Street,Hendersonville,NC,28739,35.318709,-82.4606595
First-Citizens Bank & Trust Company,Hickory Main,Full Service Brick and Mortar Office,"117 Fourth Street, N.W.",Hickory,NC,28601,35.73386777,-81.34451725
First-Citizens Bank & Trust Company,Hickory-Viewmont,Full Service Brick and Mortar Office,1855 North Center Street,Hickory,NC,28601,35.757243,-81.33615
First-Citizens Bank & Trust Company,High Point,Full Service Brick and Mortar Office,700 North Main Street,High Point,NC,27261,35.962902,-80.009739
First-Citizens Bank & Trust Company,High Point Mendenhall Oaks Office,Full Service Brick and Mortar Office,4045 Mendenhall Oaks Parkway,High Point,NC,27265,36.04473,-79.961274
First-Citizens Bank & Trust Company,Highlands,Full Service Brick and Mortar Office,615 North 4th Street,Highlands,NC,28741,35.056719,-83.196594
First-Citizens Bank & Trust Company,Hillsborough,Full Service Brick and Mortar Office,3200 Hillsborough Road,Durham,NC,27705,36.018468,-78.942663
First-Citizens Bank & Trust Company,Hope Mills,Full Service Brick and Mortar Office,3626 North Main Street,Hope Mills,NC,28348,34.97281328,-78.94667548
First-Citizens Bank & Trust Company,Horner Boulevard,Full Service Brick and Mortar Office,2108 South Horner Boulevard,Sanford,NC,27330,35.462475,-79.1493795
First-Citizens Bank & Trust Company,Hudson,Full Service Brick and Mortar Office,436 Central Street,Hudson,NC,28638,35.85022923,-81.49713079
First-Citizens Bank & Trust Company,Huntersville Gilead Road,Full Service Brick and Mortar Office,14221 Boren Street,Huntersville,NC,28078,35.406225,-80.866161
First-Citizens Bank & Trust Company,Huntersville Main,Full Service Brick and Mortar Office,16800 Statesville Road,Huntersville,NC,28078,35.44362404,-80.86574928
First-Citizens Bank & Trust Company,Indian Trail,Full Service Brick and Mortar Office,424 Indian Trail Rd,Indian Trail,NC,28079,35.081829,-80.6621805
First-Citizens Bank & Trust Company,Jacksonville,Full Service Brick and Mortar Office,302 Western Blvd,Jacksonville,NC,28540,34.75934685,-77.38193988
First-Citizens Bank & Trust Company,Kernersville,Full Service Brick and Mortar Office,134 South Main Street,Kernersville,NC,27284,36.11901837,-80.07417243
First-Citizens Bank & Trust Company,King,Full Service Brick and Mortar Office,604 South Main Street,King,NC,27021,36.267048,-80.36062853
First-Citizens Bank & Trust Company,King's Center,Full Service Brick and Mortar Office,4635 West Market Street,Greensboro,NC,27407,36.07022077,-79.8668117
First-Citizens Bank & Trust Company,Knightdale Main,Full Service Brick and Mortar Office,6550 Knightdale Boulevard,Knightdale,NC,27545,35.79568595,-78.51074574
First-Citizens Bank & Trust Company,Leicester,Full Service Brick and Mortar Office,601 New Leicester Highway,Asheville,NC,28806,35.613783,-82.6328295
First-Citizens Bank & Trust Company,Lenoir,Full Service Brick and Mortar Office,115 Blowing Rock Boulevard,Lenoir,NC,28645,35.91510956,-81.52484168
First-Citizens Bank & Trust Company,Lincolnton Main Office,Full Service Brick and Mortar Office,425 East Main Street,Lincolnton,NC,28092,35.473518,-81.251217
First-Citizens Bank & Trust Company,Littleton Main,Full Service Brick and Mortar Office,111 Mosby Avenue,Littleton,NC,27850,36.433431,-77.9118705
First-Citizens Bank & Trust Company,Louisburg,Full Service Brick and Mortar Office,509 East Nash Street,Louisburg,NC,27549,36.09818462,-78.29632998
First-Citizens Bank & Trust Company,Madison Main,Full Service Brick and Mortar Office,109 South Franklin Street,Madison,NC,27025,36.38736133,-79.96159974
First-Citizens Bank & Trust Company,Main Office,Full Service Brick and Mortar Office,800 North Queen Street,Kinston,NC,28501,35.269137,-77.5816425
First-Citizens Bank & Trust Company,Mallard Creek,Full Service Brick and Mortar Office,8105 Mallard Creek Road,Charlotte,NC,28262,35.31742275,-80.78001452
First-Citizens Bank & Trust Company,Marion,Full Service Brick and Mortar Office,1570 North Main Street,Marion,NC,28752,35.70024065,-82.02665336
First-Citizens Bank & Trust Company,Marshall Main,Full Service Brick and Mortar Office,5661 Us Highway 25,Marshall,NC,28753,35.81306196,-82.67250309
First-Citizens Bank & Trust Company,Marshville,Full Service Brick and Mortar Office,6705 E. Marshville Blvd,Marshville,NC,28103,34.986465,-80.366427
First-Citizens Bank & Trust Company,Matthews,Full Service Brick and Mortar Office,1300 Matthews Township Parkway,Matthews,NC,28105,35.121438,-80.717085
